GeneSymbol	Status
ZNF780B	UP
EGLN2	UP
CYP2B6	UP
CYP2F1	UP
CEACAM7	UP
CEACAM4	UP
CEACAM3	UP
DMRTC2	UP
LYPD4	UP
CEACAM8	UP
PSG3	UP
PSG1	UP
PSG6	UP
PSG2	UP
PSG9	UP
LOC284344	UP
CD177	UP
ZNF576	UP
ZNF283	UP
ZNF221	UP
LOC101928063	UP
LOC100379224	UP
ZNF234	UP
ZNF284	UP
ZNF225	UP
ZNF226	UP
ZNF224	UP
ZNF235	UP
ZNF233	UP
ZNF285	UP
ZNF112	UP
ZNF180	UP
CEACAM22P	UP
CEACAM20	UP
IGSF23	UP
APOC1	UP
APOC4-APOC2	UP
BHMG1	UP
PGLYRP1	UP
IGFL3	UP
LOC400706	UP
IGFL4	UP
GNG8	UP
SULT2A1	UP
ELSPBP1	UP
CABP5	UP
ZNF114	UP
KCNA7	UP
CCDC155	UP
GFY	UP
SNORD32A	UP
SNORD33	UP
SNORD34	UP
SNORD35A	UP
SIGLEC16	UP
SNAR-B2	UP
NAPSB	UP
MYBPC2	UP
SNORD88B	UP
KLK15	UP
ACPT	UP
SNORD88A	UP
SNORD88C	UP
SIGLEC9	UP
SIGLECL1	UP
CD33	UP
SIGLEC7	UP
LOC101928517	UP
LIM2	UP
C19orf84	UP
SIGLEC10	UP
CEACAM18	UP
SIGLEC12	UP
LOC100129083	UP
SIGLEC8	UP
ZNF175	UP
LINC01530	UP
FPR3	UP
ZNF649-AS1	UP
ZNF615	UP
ZNF613	UP
ZNF350-AS1	UP
ZNF350	UP
ZNF432	UP
ZNF766	UP
ZNF880	UP
ZNF610	UP
ZNF528	UP
ZNF528-AS1	UP
ZNF808	UP
ZNF578	UP
ZNF28	UP
ZNF816	UP
ZNF320	UP
ZNF888	UP
ERVV-1	UP
ERVV-2	UP
ZNF347	UP
ZNF415	UP
ZNF818P	UP
ZNF665	UP
FAM90A27P	UP
ZNF845	UP
ZNF813	UP
MIR1323	UP
MIR519A1	UP
NLRP12	UP
CACNG8	UP
VSTM1	UP
LILRB5	UP
LAIR1	UP
LILRA3	UP
LILRA5	UP
LILRA4	UP
LAIR2	UP
LILRB1	UP
LILRA2	UP
KIR2DL1	UP
KIR3DL3	UP
LILRP2	UP
LOC101928804	UP
KIR2DS4	UP
NCR1	UP
KIR3DL2	UP
KIR3DL1	UP
GP6	UP
TNNI3	UP
NLRP11	UP
LOC101928886	UP
ZSCAN5B	UP
GALP	UP
ZNF583	UP
ZNF835	UP
ZIM3	UP
ZNF17	UP
VN1R1	UP
ZNF772	UP
ZSCAN4	UP
ZNF530	UP
ZNF776	UP
ZNF552	UP
ZNF814	UP
ZNF417	UP
FKBP1AP1	UP
ZNF587B	UP
ZNF418	UP
ZNF135	UP
ZNF606	UP
ZNF544	UP
ZNF324B	UP
ATP9A	UP
LOC101926889	UP
SLX4IP	UP
RIN2	UP
MYLK2	UP
RBL1	UP
HNF4A	UP
SCRT2	UP
SIRPB1	UP
ATRN	UP
SIGLEC1	UP
PRNT	UP
CASC20	UP
LOC101929413	UP
PCSK2	UP
LINC00261	UP
ACSS1	UP
SYNDIG1	UP
GINS1	UP
NINL	UP
FRG1DP	UP
HCK	UP
LOC149950	UP
SUN5	UP
MIR4755	UP
DSN1	UP
LOC100287792	UP
DHX35	UP
RIMS4	UP
SLC2A10	UP
BCAS4	UP
LINC01429	UP
LINC01524	UP
VAPB	UP
RAB22A	UP
ZNF831	UP
PHACTR3	UP
NTSR1	UP
LOC100130587	UP
DEFB132	UP
NRSN2-AS1	UP
SIRPB2	UP
SIRPD	UP
SIRPG-AS1	UP
TGM6	UP
SNORD56	UP
SNORA51	UP
GFRA4	UP
LOC101929125	UP
PCNA	UP
PROKR2	UP
LOC643406	UP
LINC00658	UP
LOC101929207	UP
LINC00654	UP
MCM8	UP
LAMP5	UP
ANKEF1	UP
LOC339593	UP
LOC101929486	UP
MACROD2-AS1	UP
LOC613266	UP
OTOR	UP
SNORD17	UP
PET117	UP
CSRP2BP	UP
LOC101929526	UP
LOC100270804	UP
CRNKL1	UP
INSM1	UP
LOC101929625	UP
LOC284788	UP
LINC00656	UP
CSTL1	UP
CST9	UP
CST8	UP
CST4	UP
CST2	UP
GGTLC1	UP
FLJ33581	UP
VSX1	UP
LOC284798	UP
ZNF337-AS1	UP
ZNF337	UP
FAM182B	UP
LOC101926955	UP
LOC101926935	UP
MLLT10P1	UP
DEFB118	UP
DEFB121	UP
KIF3B	UP
LOC101929698	UP
DNMT3B	UP
BPIFB4	UP
BPIFB6	UP
BPIFB3	UP
BPIFA3	UP
BPIFA1	UP
BPIFA2	UP
BPIFA4P	UP
ACTL10	UP
PXMP4	UP
MIR644A	UP
HMGB3P1	UP
C20orf173	UP
FER1L4	UP
GHRH	UP
SNORA71D	UP
SNORA71E	UP
SNORA71A	UP
SNORA71B	UP
SNORA60	UP
ADIG	UP
ACTR5	UP
LOC339568	UP
GDAP1L1	UP
R3HDML	UP
LINC01430	UP
KCNK15	UP
STK4-AS1	UP
WFDC5	UP
WFDC12	UP
SEMG1	UP
WFDC10B	UP
WFDC13	UP
ZSWIM3	UP
SLC12A5	UP
LINC01523	UP
LINC01522	UP
LINC00494	UP
SNORD12	UP
SNORD12B	UP
SNORD12C	UP
TRERNA1	UP
LINC01271	UP
LOC100506175	UP
MOCS3	UP
SALL4	UP
MIR4756	UP
LINC01441	UP
MC3R	UP
AURKA	UP
CSTF1	UP
GCNT7	UP
BMP7-AS1	UP
MTRNR2L3	UP
ANKRD60	UP
LOC100506384	UP
FAM217B	UP
PPP1R3D	UP
LOC729296	UP
C20orf166-AS1	UP
LINC00659	UP
LINC01056	UP
LINC00029	UP
LOC63930	UP
BIRC7	UP
FLJ16779	UP
COL20A1	UP
KCNQ2	UP
SRMS	UP
ZBTB46-AS1	UP
LINC00176	UP
MYT1	UP
ANKRD30BP2	UP
TMPRSS15	UP
LOC101927869	UP
LINC00113	UP
DOPEY2	UP
LOC101928269	UP
CLDN14	UP
TTC3	UP
HLCS	UP
KCNJ6	UP
TPTE	UP
BAGE	UP
LIPI	UP
ABCC13	UP
LINC01425	UP
LINC00158	UP
KRTAP6-3	UP
KRTAP11-1	UP
SNORA80A	UP
C21orf62	UP
LINC01548	UP
LINC00649	UP
RUNX1-IT1	UP
SIM2	UP
DSCR10	UP
LINC00114	UP
LOC101928435	UP
BRWD1-AS1	UP
LCA5L	UP
DSCAM-AS1	UP
PLAC4	UP
LINC00112	UP
LINC00479	UP
UBASH3A	UP
MIR6070	UP
AIRE	UP
TRPM2	UP
KRTAP12-4	UP
KRTAP10-9	UP
KRTAP12-2	UP
KRTAP10-10	UP
LINC01424	UP
COL18A1-AS1	UP
COL18A1-AS2	UP
LOC100129027	UP
C21orf58	UP
PIWIL3	UP
MMP11	UP
MYO18B	UP
LOC100506271	UP
LOC284930	UP
XKR3	UP
SNAP29	UP
TUBA3FP	UP
PRR14L	UP
LINC01399	UP
CACNG2	UP
TNRC6B	UP
CACNA1I	UP
ENTHD1	UP
XPNPEP3	UP
CCDC134	UP
KIAA1644	UP
CELSR1	UP
GAB4	UP
CECR3	UP
LINC00528	UP
LINC01311	UP
C22orf29	UP
MIR185	UP
LOC284865	UP
LINC00896	UP
RIMBP3	UP
POM121L4P	UP
SERPIND1	UP
LOC101928891	UP
P2RX6	UP
LRRC74B	UP
VPREB1	UP
ZNF280B	UP
LL22NC03-63E9.3	UP
ZNF280A	UP
GGTLC2	UP
POM121L1P	UP
IGLL1	UP
DERL3	UP
GSTTP2	UP
TMEM211	UP
IGLL3P	UP
ASPHD2	UP
CRYBA4	UP
MIAT	UP
LINC01422	UP
CCDC117	UP
ZNRF3-AS1	UP
SEC14L3	UP
SEC14L4	UP
DUSP18	UP
PATZ1	UP
LINC01521	UP
PIK3IP1-AS1	UP
C22orf42	UP
BPIFC	UP
LARGE-AS1	UP
ISX	UP
LL22NC01-81G9.3	UP
TEX33	UP
SSTR3	UP
CYTH4	UP
KCNJ4	UP
FAM227A	UP
APOBEC3B-AS1	UP
APOBEC3G	UP
APOBEC3H	UP
SNORD83B	UP
SNORD83A	UP
LOC100506472	UP
SLC25A17	UP
DNAJB7	UP
WBP2NL	UP
NAGA	UP
LINC00634	UP
FAM109B	UP
NFAM1	UP
RNU12	UP
LOC100506679	UP
PARVG	UP
LOC101927526	UP
LINC00207	UP
LINC00229	UP
RIBC2	UP
MIR4762	UP
MIR3619	UP
PRR34	UP
CDPF1	UP
GTSE1	UP
TBC1D22A-AS1	UP
LINC00898	UP
LOC284933	UP
MAPK8IP2	UP
